  0.0115366     14.0568
  0.0230687     11.4468
  0.0347665     8.45727
  0.0462719     6.28235
  0.057874     5.0883
  0.0693036     4.25704
  0.0807017     3.48541
  0.0928135     2.7926
  0.104122     2.47951
  0.115725     2.43963
  0.127427     2.4134
  0.13858     2.38745
  0.150708     2.18965
  0.162378     1.97594
  0.173867     1.83194
  0.185591     1.76392
  0.197491     1.71689
  0.208204     1.64423
  0.219498     1.53266
  0.231405     1.47575
