  0.0115366     11.7604
  0.0231405     11.697
  0.0346586     8.59552
  0.0462719     6.3164
  0.057874     5.28451
  0.0695193     4.46925
  0.0809528     4.30331
  0.0925256     4.21127
  0.104122     3.41086
  0.116085     2.67442
  0.127427     2.40039
  0.139011     2.16611
  0.150708     1.97594
  0.162378     1.82206
  0.173327     1.87198
  0.185591     1.88212
  0.197491     1.71689
  0.209502     1.77348
  0.219498     1.98665
  0.231405     2.10835
